"table_schema","table_name","table_type","ordinal_position","column_name","data_type","character_maximum_length","numeric_precision","numeric_scale","is_nullable","column_default","column_comment"
"raw","sage_customer_receipts","BASE TABLE",68,"drive_document_url","text",NULL,NULL,NULL,"YES",NULL,"Champ applicatif Trix-e. NON alimente par le bridge n8n. Reserve pour ecriture par l app."
"raw","sage_customer_receipts","BASE TABLE",69,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",70,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",71,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",72,"created_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",73,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",74,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",75,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",76,"updated_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",77,"encaissement_non_lettre_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",78,"encaissement_non_affecte_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",79,"client_crediteur_indicator","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE audit: EXCEDENTAIRE si encaissement > facture liee. Indique solde client crediteur a verifier."
"raw","sage_customer_receipts","BASE TABLE",80,"difference_facture_enc_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",81,"attente_lettrage_indicator","text",NULL,NULL,NULL,"YES",NULL,"ATTENTE_NORMALE (>7j) / ATTENTE_IMPORTANTE (>30j) / ATTENTE_CRITIQUE (>90j) pour les encaissements non lettres."
"raw","sage_customer_receipts","BASE TABLE",82,"modif_post_creation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",83,"task_separation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",84,"days_since_receipt","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",85,"days_since_creation","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",86,"days_since_modification","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",87,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_customer_receipts","BASE TABLE",88,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_customer_receipts","BASE TABLE",89,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_customer_receipts","BASE TABLE",90,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_customers","BASE TABLE",1,"customer_code","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_customers","BASE TABLE",2,"customer_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",3,"customer_short_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",4,"customer_full_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",5,"customer_category","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",6,"customer_group","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",7,"customer_type_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",8,"status","text",NULL,NULL,NULL,"YES",NULL,"Statut audit derive: BLOQUE (OSTCTL=3) / A_SURVEILLER (OSTCTL=2) / INACTIF (ENAFLG=1) / ACTIF (ENAFLG=2). Couvre la spec actif/bloque/a surveiller."
"raw","sage_customers","BASE TABLE",9,"outstanding_control_code","integer",NULL,32,0,"YES",NULL,"OSTCTL_0 Sage: 1=AUTORISE (pas de controle), 2=ALERTE (a surveiller), 3=BLOCAGE."
"raw","sage_customers","BASE TABLE",10,"outstanding_status","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",11,"bpc_status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",12,"bpc_status","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",13,"bp_enabled_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",14,"is_active","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",15,"risk_group","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",16,"credit_limit","numeric",NULL,20,4,"YES",NULL,"BPCUSTOMER.OSTAUZ_0 = plafond credit autorise."
"raw","sage_customers","BASE TABLE",17,"min_order_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",18,"has_credit_limit","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",19,"payment_terms_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",20,"currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",21,"payment_bank","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",22,"price_type_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",23,"auto_matching_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",24,"sales_rep_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",25,"sales_rep_2_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",26,"commercial_category","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",27,"free_invoice_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",28,"abc_class_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",29,"abc_class","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",30,"accounting_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",31,"vat_rule","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",32,"vat_exemption","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",33,"invoice_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",34,"delivery_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",35,"default_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",36,"invoice_customer_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",37,"payer_customer_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",38,"group_customer_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",39,"country_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",40,"tax_number","text",NULL,NULL,NULL,"YES",NULL,"BPARTNER.CRN_0 = Company Registration Number (NIU au Cameroun)."
"raw","sage_customers","BASE TABLE",41,"fiscal_id","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",42,"fiscal_matricule","text",NULL,NULL,NULL,"YES",NULL,"BPARTNER.YMATFIS_0 = champ custom matricule fiscal Cameroun. Specifique a cette instance Sage."
"raw","sage_customers","BASE TABLE",43,"language_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",44,"has_tax_number","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",45,"has_fiscal_id","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",46,"has_fiscal_matricule","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",47,"first_contact_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",48,"first_order_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",49,"last_quote_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",50,"last_contact_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",51,"next_contact_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",52,"sncdate","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",53,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",54,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",55,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",56,"created_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",57,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",58,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",59,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",60,"updated_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",61,"data_quality_indicator","text",NULL,NULL,NULL,"YES",NULL,"Audit qualite donnees: COMPLET / PARTIEL / INCOMPLET selon presence NIU + conditions paiement + commercial + compte comptable."
"raw","sage_customers","BASE TABLE",62,"missing_fields","jsonb",NULL,NULL,NULL,"YES",NULL,"JSONB array des champs critiques manquants. Indexe GIN pour recherche."
"raw","sage_customers","BASE TABLE",63,"recence_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",64,"task_separation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",65,"days_since_creation","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",66,"days_since_modification","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_customers","BASE TABLE",67,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_customers","BASE TABLE",68,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_customers","BASE TABLE",69,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_customers","BASE TABLE",70,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_employee_advances","BASE TABLE",1,"advance_number","text",NULL,NULL,NULL,"NO",NULL,"PK composite: entry_number + line_number (granularite ligne d'ecriture)."
"raw","sage_employee_advances","BASE TABLE",2,"entry_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",3,"line_number","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",4,"internal_accounting_num","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",5,"chrono_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",6,"line_identifier","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",7,"document_type","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",8,"journal_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",9,"document_reference","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",10,"category","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",11,"header_description","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",12,"ledger_type","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",13,"ledger_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",14,"employee_name","text",NULL,NULL,NULL,"YES",NULL,"Nom du salarie EXTRAIT PAR REGEX depuis line_description. Best-effort uniquement. NULL si non extractible."
"raw","sage_employee_advances","BASE TABLE",15,"employee_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",16,"department","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",17,"responsible_manager","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",18,"bp_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",19,"analytic_bp","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",20,"project","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",21,"profit_center","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",22,"employee_identification","text",NULL,NULL,NULL,"YES",NULL,"IDENTIFIE (nom extrait) / NON_IDENTIFIE (description trop generique). CRITIQUE pour completude audit."
"raw","sage_employee_advances","BASE TABLE",23,"has_employee_name","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",24,"account_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",25,"account_description","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",26,"account_category","text",NULL,NULL,NULL,"YES",NULL,"AVANCES_PRETS (4211x) / ACOMPTES (4212x) / FRAIS_AVANCES (42131x)."
"raw","sage_employee_advances","BASE TABLE",27,"offset_account","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",28,"collective_account","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",29,"chart_of_accounts","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",30,"company_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",31,"site_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",32,"sense","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",33,"movement_type","text",NULL,NULL,NULL,"YES",NULL,"AVANCE_ACCORDEE (debit positif) / REMBOURSEMENT (credit) / EXTOURNE (montant negatif)."
"raw","sage_employee_advances","BASE TABLE",34,"advance_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",35,"accounting_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",36,"matching_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",37,"validation_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",38,"fiscal_year","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",39,"fiscal_period","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",40,"currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",41,"amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",42,"amount_currency","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",43,"ledger_currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",44,"amount_ledger","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",45,"amount_vat","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",46,"quantity","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",47,"unit_of_measure","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",48,"regularized_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",49,"outstanding_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",50,"reason","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",51,"pattern_detected","text",NULL,NULL,NULL,"YES",NULL,"PRET / AVANCE / ACOMPTE / TROP_PERCU / FRAIS_AVANCE / AUTRE."
"raw","sage_employee_advances","BASE TABLE",52,"extracted_request_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",53,"internal_reference","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",54,"matching_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",55,"matching_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",56,"lettrage_status","text",NULL,NULL,NULL,"YES",NULL,"LETTRE / NON_LETTRE / PARTIEL. Indique si l'avance a ete regularisee comptablement."
"raw","sage_employee_advances","BASE TABLE",57,"regularization_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",58,"status","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",59,"status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",60,"validated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",61,"validated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",62,"drive_document_url","text",NULL,NULL,NULL,"YES",NULL,"Champ applicatif Trix-e. NON alimente par le bridge. Reserve pour ecriture par l app."
"raw","sage_employee_advances","BASE TABLE",63,"has_attachment","boolean",NULL,NULL,NULL,"YES",NULL,"Champ applicatif Trix-e. NON alimente par le bridge."
"raw","sage_employee_advances","BASE TABLE",64,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",65,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",66,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",67,"created_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",68,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",69,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",70,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",71,"updated_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",72,"header_created_by","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",73,"header_updated_by","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",74,"advance_age_indicator","text",NULL,NULL,NULL,"YES",NULL,"RECENTE (<=30j) / NORMALE (<=90j) / ANCIENNE (<=180j) / TRES_ANCIENNE (>180j)."
"raw","sage_employee_advances","BASE TABLE",75,"days_since_advance","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_employee_advances","BASE TABLE",76,"non_justifiee_indicator","text",NULL,NULL,NULL,"YES",NULL,"JUSTIFICATION_INSUFFISANTE (description < 15 chars ou trop generique) / SANS_DESCRIPTION."
"raw","sage_employee_advances","BASE TABLE",77,"plafond_indicator","text",NULL,NULL,NULL,"YES",NULL,"DEPASSE_5M (>5M XAF) / ELEVE_2M (>2M XAF). Seuils a calibrer selon politique MTB."
"raw","sage_employee_advances","BASE TABLE",78,"regularization_alert","text",NULL,NULL,NULL,"YES",NULL,"AVANCE_ANCIENNE_NON_REGULARISEE (>180j non lettre) / AVANCE_A_SURVEILLER (>90j non lettre)."
"raw","sage_employee_advances","BASE TABLE",79,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
